사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020091400100297,2020년 9월 14일 13시,월요일,제주특별자치도 제주시 건입동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,여,24세,상해없음,보행자,남,28세,경상
2020091500100015,2020년 9월 15일 00시,화요일,제주특별자치도 제주시 삼도일동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,보행자,남,66세,경상
2020091500100268,2020년 9월 15일 13시,화요일,제주특별자치도 제주시 연동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,남,66세,상해없음,보행자,남,61세,부상신고
2020091500100308,2020년 9월 15일 14시,화요일,제주특별자치도 제주시 화북일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,30세,경상
2020091500100529,2020년 9월 15일 20시,화요일,제주특별자치도 서귀포시 대정읍,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,기타,교차로 - 교차로안,승용,남,79세,상해없음,보행자,남,53세,사망
2020091500100530,2020년 9월 15일 20시,화요일,제주특별자치도 제주시 애월읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,기타,교차로 - 교차로안,승용,여,51세,상해없음,보행자,남,61세,중상
2020091600100176,2020년 9월 16일 10시,수요일,제주특별자치도 제주시 노형동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로부근,승용,남,46세,상해없음,보행자,여,58세,중상
2020091600100392,2020년 9월 16일 17시,수요일,제주특별자치도 제주시 삼양이동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,보행자,여,67세,중상
2020091700100014,2020년 9월 17일 01시,목요일,제주특별자치도 제주시 삼도일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,37세,상해없음,보행자,남,42세,경상
2020091700100193,2020년 9월 17일 11시,목요일,제주특별자치도 서귀포시 대정읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,35세,상해없음,보행자,여,32세,중상
2020091700100318,2020년 9월 17일 15시,목요일,제주특별자치도 제주시 아라이동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,13세,경상
2020091800100442,2020년 9월 18일 16시,금요일,제주특별자치도 제주시 오라일동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,여,17세,경상
