사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019052100100669,2019년 5월 21일 21시,화요일,부산광역시 영도구 영선동3가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,15세,경상
2019052100100670,2019년 5월 21일 21시,화요일,부산광역시 부산진구 전포동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,63세,상해없음,보행자,여,22세,중상
2019052100100671,2019년 5월 21일 21시,화요일,부산광역시 강서구 지사동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,7세,중상
2019052200100038,2019년 5월 22일 01시,수요일,부산광역시 사하구 하단동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,20세,상해없음,보행자,여,58세,경상
2019052200100066,2019년 5월 22일 05시,수요일,부산광역시 서구 서대신동2가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,66세,경상
2019052200100076,2019년 5월 22일 06시,수요일,부산광역시 기장군 장안읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,보행자,여,65세,중상
2019052200100097,2019년 5월 22일 07시,수요일,부산광역시 사상구 모라동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,보행자,여,58세,중상
2019052200100295,2019년 5월 22일 12시,수요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,68세,상해없음,보행자,남,60세,중상
2019052200100296,2019년 5월 22일 12시,수요일,부산광역시 부산진구 범천동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,여,79세,경상
2019052200100371,2019년 5월 22일 14시,수요일,부산광역시 동래구 수안동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,여,76세,중상
2019052200100495,2019년 5월 22일 17시,수요일,부산광역시 사상구 주례동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,11세,부상신고
2019052300100028,2019년 5월 23일 00시,목요일,부산광역시 사상구 덕포동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,66세,상해없음,보행자,남,56세,경상
2019052300100132,2019년 5월 23일 08시,목요일,부산광역시 동래구 명장동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,여,12세,경상
2019052300100440,2019년 5월 23일 16시,목요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,13세,상해없음,보행자,여,7세,경상
2019052300100441,2019년 5월 23일 16시,목요일,부산광역시 연제구 거제동,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,남,7세,경상
2019052300100518,2019년 5월 23일 18시,목요일,부산광역시 중구 남포동5가,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,보행자,여,65세,경상
2019052300100519,2019년 5월 23일 18시,목요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,여,25세,경상
2019052300100571,2019년 5월 23일 19시,목요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,53세,상해없음,보행자,여,41세,중상
2019052300100651,2019년 5월 23일 21시,목요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,남,15세,경상
2019052400100037,2019년 5월 24일 00시,금요일,부산광역시 사상구 주례동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,보행자,남,49세,경상
