사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020042500100310,2020년 4월 25일 14시,토요일,울산광역시 동구 화정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,49세,상해없음,보행자,여,31세,경상
2020042500100549,2020년 4월 25일 21시,토요일,울산광역시 울주군 상북면,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,53세,경상
2020042700100131,2020년 4월 27일 09시,월요일,울산광역시 중구 옥교동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,54세,상해없음,보행자,여,63세,중상
2020042700100555,2020년 4월 27일 20시,월요일,울산광역시 남구 삼산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,보행자,여,25세,중상
2020042800100227,2020년 4월 28일 11시,화요일,울산광역시 동구 화정동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,26세,상해없음,보행자,여,48세,경상
2020042800100254,2020년 4월 28일 12시,화요일,울산광역시 북구 천곡동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,건설기계,남,53세,상해없음,보행자,여,70세,사망
2020042800100505,2020년 4월 28일 18시,화요일,울산광역시 남구 신정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,남,68세,중상
2020042900100097,2020년 4월 29일 08시,수요일,울산광역시 중구 성남동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,55세,상해없음,보행자,여,70세,중상
2020042900100398,2020년 4월 29일 16시,수요일,울산광역시 중구 태화동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,55세,상해없음,보행자,여,60세,경상
2020043000100585,2020년 4월 30일 22시,목요일,울산광역시 동구 방어동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,남,11세,중상
2020050100100044,2020년 5월 1일 04시,금요일,울산광역시 중구 반구동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,보행자,여,77세,중상
2020050100100578,2020년 5월 1일 22시,금요일,울산광역시 동구 방어동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,29세,상해없음,보행자,남,27세,중상
