사고번호,사고일시,사고장소,사고시간,구,구변수
2021060100100236,2021년 6월 1일 12시,대구광역시 달서구 월성동,12,달서구,1
2021060100100273,2021년 6월 1일 13시,대구광역시 달서구 진천동,13,달서구,1
2021060100100352,2021년 6월 1일 15시,대구광역시 달서구 월성동,15,달서구,1
2021060100100398,2021년 6월 1일 16시,대구광역시 동구 신기동,16,동구,3
2021060100100489,2021년 6월 1일 18시,대구광역시 달서구 두류동,18,달서구,1
2021060100100526,2021년 6월 1일 19시,대구광역시 북구 침산동,19,북구,4
2021060100100584,2021년 6월 1일 21시,대구광역시 달서구 감삼동,21,달서구,1
2021060100100610,2021년 6월 1일 22시,대구광역시 서구 비산동,22,서구,5
2021060200100041,2021년 6월 2일 06시,대구광역시 남구 이천동,6,남구,0
2021060200100204,2021년 6월 2일 11시,대구광역시 중구 포정동,11,중구,7
2021060200100205,2021년 6월 2일 11시,대구광역시 북구 읍내동,11,북구,4
2021060200100264,2021년 6월 2일 13시,대구광역시 달서구 본동,13,달서구,1
2021060200100340,2021년 6월 2일 15시,대구광역시 중구 동인동3가,15,중구,7
2021060200100485,2021년 6월 2일 18시,대구광역시 달서구 월암동,18,달서구,1
2021060200100579,2021년 6월 2일 21시,대구광역시 달성군 논공읍,21,달성군,2
2021060300100165,2021년 6월 3일 10시,대구광역시 수성구 신매동,10,수성구,6
2021060300100222,2021년 6월 3일 12시,대구광역시 남구 대명동,12,남구,0
2021060300100376,2021년 6월 3일 17시,대구광역시 달서구 이곡동,17,달서구,1
2021060300100422,2021년 6월 3일 18시,대구광역시 수성구 지산동,18,수성구,6
2021060300100426,2021년 6월 3일 18시,대구광역시 서구 평리동,18,서구,5
2021060300100514,2021년 6월 3일 20시,대구광역시 수성구 수성동1가,20,수성구,6
2021060300100515,2021년 6월 3일 20시,대구광역시 달서구 진천동,20,달서구,1
2021060300100516,2021년 6월 3일 20시,대구광역시 중구 동인동3가,20,중구,7
2021060300100563,2021년 6월 3일 21시,대구광역시 서구 평리동,21,서구,5
2021060300100615,2021년 6월 3일 22시,대구광역시 수성구 만촌동,22,수성구,6
2021060400100273,2021년 6월 4일 13시,대구광역시 서구 내당동,13,서구,5
2021060400100479,2021년 6월 4일 17시,대구광역시 남구 대명동,17,남구,0
2021060400100482,2021년 6월 4일 17시,대구광역시 달서구 두류동,17,달서구,1
2021060400100628,2021년 6월 4일 21시,대구광역시 북구 산격동,21,북구,4
2021060400100686,2021년 6월 4일 23시,대구광역시 서구 평리동,23,서구,5
2021060500100303,2021년 6월 5일 13시,대구광역시 달서구 진천동,13,달서구,1
2021060500100438,2021년 6월 5일 16시,대구광역시 달성군 유가읍,16,달성군,2
2021060500100439,2021년 6월 5일 16시,대구광역시 달서구 이곡동,16,달서구,1
2021060500100499,2021년 6월 5일 18시,대구광역시 달서구 상인동,18,달서구,1
2021060600100040,2021년 6월 6일 04시,대구광역시 동구 신천동,4,동구,3
2021060600100045,2021년 6월 6일 05시,대구광역시 수성구 수성동1가,5,수성구,6
2021060600100347,2021년 6월 6일 18시,대구광역시 달서구 상인동,18,달서구,1
2021060700100221,2021년 6월 7일 12시,대구광역시 달서구 송현동,12,달서구,1
2021060700100223,2021년 6월 7일 12시,대구광역시 달성군 다사읍,12,달성군,2
2021060700100329,2021년 6월 7일 15시,대구광역시 중구 남성로,15,중구,7
2021060700100425,2021년 6월 7일 17시,대구광역시 달서구 대곡동,17,달서구,1
2021060700100592,2021년 6월 7일 22시,대구광역시 서구 비산동,22,서구,5
2021060800100030,2021년 6월 8일 06시,대구광역시 서구 이현동,6,서구,5
2021060800100094,2021년 6월 8일 08시,대구광역시 수성구 만촌동,8,수성구,6
2021060800100462,2021년 6월 8일 18시,대구광역시 중구 남성로,18,중구,7
2021060800100499,2021년 6월 8일 19시,대구광역시 북구 고성동3가,19,북구,4
2021060800100528,2021년 6월 8일 20시,대구광역시 달서구 감삼동,20,달서구,1
2021060800100596,2021년 6월 8일 23시,대구광역시 수성구 두산동,23,수성구,6
2021060900100256,2021년 6월 9일 13시,대구광역시 동구 지저동,13,동구,3
2021060900100296,2021년 6월 9일 14시,대구광역시 북구 침산동,14,북구,4
2021060900100370,2021년 6월 9일 16시,대구광역시 동구 신서동,16,동구,3
2021060900100431,2021년 6월 9일 17시,대구광역시 달서구 진천동,17,달서구,1
2021061000100071,2021년 6월 10일 07시,대구광역시 북구 노원동3가,7,북구,4
2021061000100105,2021년 6월 10일 08시,대구광역시 남구 대명동,8,남구,0
2021061000100251,2021년 6월 10일 12시,대구광역시 수성구 수성동2가,12,수성구,6
2021061000100254,2021년 6월 10일 12시,대구광역시 북구 동천동,12,북구,4
2021061000100490,2021년 6월 10일 18시,대구광역시 달서구 용산동,18,달서구,1
2021061000100561,2021년 6월 10일 20시,대구광역시 중구 동인동4가,20,중구,7
2021061000100624,2021년 6월 10일 22시,대구광역시 달서구 장기동,22,달서구,1
2021061100100028,2021년 6월 11일 02시,대구광역시 남구 대명동,2,남구,0
2021061100100481,2021년 6월 11일 18시,대구광역시 북구 산격동,18,북구,4
2021061100100554,2021년 6월 11일 20시,대구광역시 동구 동호동,20,동구,3
2021061200100116,2021년 6월 12일 09시,대구광역시 달서구 대곡동,9,달서구,1
2021061200100369,2021년 6월 12일 15시,대구광역시 수성구 지산동,15,수성구,6
2021061200100452,2021년 6월 12일 17시,대구광역시 수성구 욱수동,17,수성구,6
2021061200100521,2021년 6월 12일 19시,대구광역시 중구 공평동,19,중구,7
2021061200100622,2021년 6월 12일 23시,대구광역시 수성구 상동,23,수성구,6
2021061300100425,2021년 6월 13일 20시,대구광역시 남구 봉덕동,20,남구,0
2021061300100426,2021년 6월 13일 20시,대구광역시 달서구 장기동,20,달서구,1
2021061300100445,2021년 6월 13일 21시,대구광역시 서구 비산동,21,서구,5
2021061400100176,2021년 6월 14일 10시,대구광역시 달서구 도원동,10,달서구,1
2021061400100519,2021년 6월 14일 19시,대구광역시 북구 읍내동,19,북구,4
2021061400100561,2021년 6월 14일 21시,대구광역시 달서구 대곡동,21,달서구,1
2021061500100054,2021년 6월 15일 07시,대구광역시 달서구 대천동,7,달서구,1
2021061500100181,2021년 6월 15일 11시,대구광역시 달서구 감삼동,11,달서구,1
2021061500100334,2021년 6월 15일 15시,대구광역시 남구 대명동,15,남구,0
2021061500100363,2021년 6월 15일 16시,대구광역시 동구 신서동,16,동구,3
2021061500100454,2021년 6월 15일 18시,대구광역시 북구 산격동,18,북구,4
2021061500100455,2021년 6월 15일 18시,대구광역시 달서구 장기동,18,달서구,1
2021061500100492,2021년 6월 15일 19시,대구광역시 수성구 범어동,19,수성구,6
2021061500100574,2021년 6월 15일 22시,대구광역시 달서구 도원동,22,달서구,1
2021061600100113,2021년 6월 16일 08시,대구광역시 수성구 시지동,8,수성구,6
2021061600100114,2021년 6월 16일 08시,대구광역시 달서구 감삼동,8,달서구,1
2021061600100240,2021년 6월 16일 12시,대구광역시 수성구 두산동,12,수성구,6
2021061700100297,2021년 6월 17일 14시,대구광역시 서구 평리동,14,서구,5
2021061700100328,2021년 6월 17일 15시,대구광역시 수성구 만촌동,15,수성구,6
2021061700100360,2021년 6월 17일 16시,대구광역시 동구 각산동,16,동구,3
2021061700100361,2021년 6월 17일 16시,대구광역시 달서구 진천동,16,달서구,1
2021061700100402,2021년 6월 17일 17시,대구광역시 수성구 만촌동,17,수성구,6
2021061700100448,2021년 6월 17일 18시,대구광역시 수성구 범물동,18,수성구,6
2021061800100031,2021년 6월 18일 04시,대구광역시 달서구 성당동,4,달서구,1
2021061800100334,2021년 6월 18일 16시,대구광역시 남구 봉덕동,16,남구,0
2021061800100588,2021년 6월 18일 23시,대구광역시 달서구 월성동,23,달서구,1
2021061900100013,2021년 6월 19일 00시,대구광역시 달서구 이곡동,0,달서구,1
2021061900100317,2021년 6월 19일 14시,대구광역시 남구 대명동,14,남구,0
2021061900100514,2021년 6월 19일 18시,대구광역시 북구 복현동,18,북구,4
2021062000100283,2021년 6월 20일 15시,대구광역시 달서구 이곡동,15,달서구,1
2021062000100460,2021년 6월 20일 21시,대구광역시 수성구 지산동,21,수성구,6
2021062000100461,2021년 6월 20일 21시,대구광역시 서구 평리동,21,서구,5
2021062000100462,2021년 6월 20일 21시,대구광역시 달서구 두류동,21,달서구,1
2021062100100183,2021년 6월 21일 10시,대구광역시 달성군 다사읍,10,달성군,2
2021062100100284,2021년 6월 21일 13시,대구광역시 달서구 본리동,13,달서구,1
2021062100100321,2021년 6월 21일 14시,대구광역시 동구 지저동,14,동구,3
2021062100100323,2021년 6월 21일 14시,대구광역시 달서구 상인동,14,달서구,1
2021062100100425,2021년 6월 21일 16시,대구광역시 북구 산격동,16,북구,4
2021062100100520,2021년 6월 21일 18시,대구광역시 남구 대명동,18,남구,0
2021062100100522,2021년 6월 21일 18시,대구광역시 북구 침산동,18,북구,4
2021062100100564,2021년 6월 21일 19시,대구광역시 서구 비산동,19,서구,5
2021062200100104,2021년 6월 22일 08시,대구광역시 달서구 두류동,8,달서구,1
2021062200100106,2021년 6월 22일 08시,대구광역시 달서구 본리동,8,달서구,1
2021062200100215,2021년 6월 22일 11시,대구광역시 달서구 상인동,11,달서구,1
2021062200100216,2021년 6월 22일 11시,대구광역시 서구 내당동,11,서구,5
2021062200100217,2021년 6월 22일 11시,대구광역시 북구 관음동,11,북구,4
2021062200100426,2021년 6월 22일 17시,대구광역시 수성구 범어동,17,수성구,6
2021062200100518,2021년 6월 22일 20시,대구광역시 북구 복현동,20,북구,4
2021062200100552,2021년 6월 22일 21시,대구광역시 수성구 범어동,21,수성구,6
2021062300100085,2021년 6월 23일 08시,대구광역시 남구 대명동,8,남구,0
2021062300100087,2021년 6월 23일 08시,대구광역시 서구 비산동,8,서구,5
2021062300100113,2021년 6월 23일 09시,대구광역시 서구 내당동,9,서구,5
2021062300100176,2021년 6월 23일 11시,대구광역시 달성군 다사읍,11,달성군,2
2021062300100201,2021년 6월 23일 12시,대구광역시 북구 동천동,12,북구,4
2021062300100540,2021년 6월 23일 22시,대구광역시 중구 삼덕동1가,22,중구,7
2021062300100561,2021년 6월 23일 23시,대구광역시 수성구 만촌동,23,수성구,6
2021062400100017,2021년 6월 24일 01시,대구광역시 달성군 옥포읍,1,달성군,2
2021062400100024,2021년 6월 24일 02시,대구광역시 중구 삼덕동1가,2,중구,7
2021062400100080,2021년 6월 24일 07시,대구광역시 달서구 대곡동,7,달서구,1
2021062400100189,2021년 6월 24일 10시,대구광역시 수성구 상동,10,수성구,6
2021062400100224,2021년 6월 24일 11시,대구광역시 서구 평리동,11,서구,5
2021062400100376,2021년 6월 24일 15시,대구광역시 남구 대명동,15,남구,0
2021062400100408,2021년 6월 24일 16시,대구광역시 동구 신암동,16,동구,3
2021062400100503,2021년 6월 24일 18시,대구광역시 남구 대명동,18,남구,0
2021062400100504,2021년 6월 24일 18시,대구광역시 수성구 상동,18,수성구,6
2021062400100579,2021년 6월 24일 20시,대구광역시 수성구 성동,20,수성구,6
2021062500100018,2021년 6월 25일 02시,대구광역시 달서구 이곡동,2,달서구,1
2021062500100638,2021년 6월 25일 21시,대구광역시 달서구 대천동,21,달서구,1
2021062500100702,2021년 6월 25일 23시,대구광역시 달서구 신당동,23,달서구,1
2021062600100080,2021년 6월 26일 06시,대구광역시 수성구 노변동,6,수성구,6
2021062600100168,2021년 6월 26일 10시,대구광역시 달성군 다사읍,10,달성군,2
2021062600100386,2021년 6월 26일 16시,대구광역시 중구 계산동2가,16,중구,7
2021062700100037,2021년 6월 27일 01시,대구광역시 달서구 용산동,1,달서구,1
2021062700100064,2021년 6월 27일 05시,대구광역시 중구 삼덕동1가,5,중구,7
2021062700100107,2021년 6월 27일 09시,대구광역시 북구 구암동,9,북구,4
2021062700100128,2021년 6월 27일 10시,대구광역시 남구 이천동,10,남구,0
2021062700100131,2021년 6월 27일 10시,대구광역시 중구 태평로1가,10,중구,7
2021062700100388,2021년 6월 27일 18시,대구광역시 수성구 가천동,18,수성구,6
2021062700100465,2021년 6월 27일 21시,대구광역시 달서구 송현동,21,달서구,1
2021062800100149,2021년 6월 28일 09시,대구광역시 중구 서문로1가,9,중구,7
2021062800100220,2021년 6월 28일 11시,대구광역시 서구 평리동,11,서구,5
2021062800100252,2021년 6월 28일 12시,대구광역시 북구 학정동,12,북구,4
2021062800100468,2021년 6월 28일 17시,대구광역시 서구 내당동,17,서구,5
2021062800100521,2021년 6월 28일 18시,대구광역시 달서구 감삼동,18,달서구,1
2021062900100018,2021년 6월 29일 02시,대구광역시 수성구 두산동,2,수성구,6
2021062900100102,2021년 6월 29일 08시,대구광역시 동구 검사동,8,동구,3
2021062900100256,2021년 6월 29일 13시,대구광역시 동구 신기동,13,동구,3
2021062900100308,2021년 6월 29일 14시,대구광역시 남구 봉덕동,14,남구,0
2021062900100312,2021년 6월 29일 14시,대구광역시 달서구 상인동,14,달서구,1
2021062900100349,2021년 6월 29일 15시,대구광역시 남구 대명동,15,남구,0
2021062900100352,2021년 6월 29일 15시,대구광역시 수성구 범어동,15,수성구,6
2021062900100454,2021년 6월 29일 17시,대구광역시 달서구 송현동,17,달서구,1
2021062900100455,2021년 6월 29일 17시,대구광역시 서구 중리동,17,서구,5
