,사고번호,사고일시,시군구,구,구변수,시간,시간별사고(전체),시간별사고(구)
748,2021051400100552,2021년 5월 14일 18시,대구광역시 남구 대명동,남구,0,18,177,11
749,2021051400100553,2021년 5월 14일 18시,대구광역시 동구 효목동,동구,3,18,177,20
750,2021051400100554,2021년 5월 14일 18시,대구광역시 달성군 다사읍,달성군,2,18,177,10
751,2021051400100556,2021년 5월 14일 18시,대구광역시 중구 대신동,중구,7,18,177,20
752,2021051400100695,2021년 5월 14일 22시,대구광역시 수성구 범어동,수성구,6,22,104,20
753,2021051500100343,2021년 5월 15일 15시,대구광역시 동구 신서동,동구,3,15,152,22
754,2021051600100013,2021년 5월 16일 00시,대구광역시 달서구 도원동,달서구,1,0,46,15
755,2021051600100014,2021년 5월 16일 00시,대구광역시 달서구 상인동,달서구,1,0,46,15
756,2021051600100034,2021년 5월 16일 01시,대구광역시 수성구 두산동,수성구,6,1,35,9
757,2021051600100214,2021년 5월 16일 14시,대구광역시 북구 매천동,북구,4,14,127,21
758,2021051600100444,2021년 5월 16일 22시,대구광역시 남구 대명동,남구,0,22,104,5
759,2021051700100155,2021년 5월 17일 10시,대구광역시 북구 복현동,북구,4,10,91,14
760,2021051700100156,2021년 5월 17일 10시,대구광역시 달서구 이곡동,달서구,1,10,91,23
761,2021051700100235,2021년 5월 17일 13시,대구광역시 수성구 중동,수성구,6,13,101,15
762,2021051700100263,2021년 5월 17일 14시,대구광역시 서구 내당동,서구,5,14,127,13
763,2021051700100407,2021년 5월 17일 18시,대구광역시 달서구 상인동,달서구,1,18,177,47
764,2021051700100527,2021년 5월 17일 22시,대구광역시 수성구 파동,수성구,6,22,104,20
765,2021051700100528,2021년 5월 17일 22시,대구광역시 달서구 대천동,달서구,1,22,104,24
766,2021051800100063,2021년 5월 18일 07시,대구광역시 서구 비산동,서구,5,7,47,5
767,2021051800100167,2021년 5월 18일 11시,대구광역시 동구 효목동,동구,3,11,88,13
768,2021051800100199,2021년 5월 18일 12시,대구광역시 남구 봉덕동,남구,0,12,104,12
769,2021051800100273,2021년 5월 18일 14시,대구광역시 달서구 송현동,달서구,1,14,127,34
770,2021051800100530,2021년 5월 18일 20시,대구광역시 남구 봉덕동,남구,0,20,133,11
771,2021051900100010,2021년 5월 19일 00시,대구광역시 중구 삼덕동1가,중구,7,0,46,9
772,2021051900100091,2021년 5월 19일 08시,대구광역시 달서구 두류동,달서구,1,8,81,25
773,2021051900100489,2021년 5월 19일 20시,대구광역시 수성구 만촌동,수성구,6,20,133,25
774,2021052000100004,2021년 5월 20일 00시,대구광역시 남구 대명동,남구,0,0,46,3
775,2021052000100026,2021년 5월 20일 05시,대구광역시 서구 비산동,서구,5,5,29,2
776,2021052000100082,2021년 5월 20일 08시,대구광역시 수성구 범어동,수성구,6,8,81,14
777,2021052000100226,2021년 5월 20일 13시,대구광역시 달서구 월성동,달서구,1,13,101,26
778,2021052000100258,2021년 5월 20일 14시,대구광역시 중구 대신동,중구,7,14,127,7
779,2021052000100309,2021년 5월 20일 16시,대구광역시 달서구 송현동,달서구,1,16,159,42
780,2021052000100550,2021년 5월 20일 22시,대구광역시 북구 침산동,북구,4,22,104,17
781,2021052100100124,2021년 5월 21일 09시,대구광역시 북구 태전동,북구,4,9,92,17
782,2021052100100176,2021년 5월 21일 11시,대구광역시 달서구 이곡동,달서구,1,11,88,17
783,2021052100100234,2021년 5월 21일 13시,대구광역시 동구 신기동,동구,3,13,101,19
784,2021052200100211,2021년 5월 22일 12시,대구광역시 중구 남산동,중구,7,12,104,6
785,2021052200100484,2021년 5월 22일 18시,대구광역시 서구 비산동,서구,5,18,177,13
786,2021052300100107,2021년 5월 23일 11시,대구광역시 북구 침산동,북구,4,11,88,21
787,2021052300100342,2021년 5월 23일 19시,대구광역시 북구 읍내동,북구,4,19,142,28
788,2021052300100368,2021년 5월 23일 20시,대구광역시 달서구 감삼동,달서구,1,20,133,39
789,2021052400100020,2021년 5월 24일 05시,대구광역시 달서구 용산동,달서구,1,5,29,7
790,2021052400100034,2021년 5월 24일 06시,대구광역시 북구 칠성동1가,북구,4,6,43,8
791,2021052400100148,2021년 5월 24일 10시,대구광역시 남구 대명동,남구,0,10,91,7
792,2021052400100242,2021년 5월 24일 13시,대구광역시 달서구 진천동,달서구,1,13,101,26
793,2021052400100326,2021년 5월 24일 15시,대구광역시 수성구 수성동4가,수성구,6,15,152,26
794,2021052400100415,2021년 5월 24일 17시,대구광역시 중구 대봉동,중구,7,17,145,6
795,2021052400100482,2021년 5월 24일 19시,대구광역시 달서구 월성동,달서구,1,19,142,38
796,2021052400100508,2021년 5월 24일 20시,대구광역시 달서구 두류동,달서구,1,20,133,39
797,2021052400100534,2021년 5월 24일 21시,대구광역시 달서구 본리동,달서구,1,21,118,42
798,2021052500100306,2021년 5월 25일 14시,대구광역시 달서구 상인동,달서구,1,14,127,34
799,2021052500100392,2021년 5월 25일 16시,대구광역시 남구 대명동,남구,0,16,159,11
800,2021052500100395,2021년 5월 25일 16시,대구광역시 수성구 황금동,수성구,6,16,159,30
801,2021052500100484,2021년 5월 25일 18시,대구광역시 남구 대명동,남구,0,18,177,11
802,2021052500100485,2021년 5월 25일 18시,대구광역시 서구 평리동,서구,5,18,177,13
803,2021052600100065,2021년 5월 26일 07시,대구광역시 북구 복현동,북구,4,7,47,9
804,2021052600100108,2021년 5월 26일 08시,대구광역시 서구 평리동,서구,5,8,81,10
805,2021052600100305,2021년 5월 26일 15시,대구광역시 남구 대명동,남구,0,15,152,16
806,2021052600100308,2021년 5월 26일 15시,대구광역시 중구 동성로3가,중구,7,15,152,19
807,2021052600100489,2021년 5월 26일 20시,대구광역시 수성구 범물동,수성구,6,20,133,25
808,2021052600100490,2021년 5월 26일 20시,대구광역시 북구 서변동,북구,4,20,133,12
809,2021052600100569,2021년 5월 26일 23시,대구광역시 수성구 매호동,수성구,6,23,54,12
810,2021052700100362,2021년 5월 27일 16시,대구광역시 북구 복현동,북구,4,16,159,19
811,2021052700100540,2021년 5월 27일 21시,대구광역시 달서구 본동,달서구,1,21,118,42
812,2021052800100075,2021년 5월 28일 07시,대구광역시 달서구 성당동,달서구,1,7,47,15
813,2021052800100200,2021년 5월 28일 11시,대구광역시 수성구 황금동,수성구,6,11,88,13
814,2021052800100201,2021년 5월 28일 11시,대구광역시 달서구 월성동,달서구,1,11,88,17
815,2021052800100272,2021년 5월 28일 13시,대구광역시 달서구 진천동,달서구,1,13,101,26
816,2021052800100382,2021년 5월 28일 16시,대구광역시 북구 산격동,북구,4,16,159,19
817,2021052800100578,2021년 5월 28일 21시,대구광역시 남구 대명동,남구,0,21,118,4
818,2021052900100222,2021년 5월 29일 12시,대구광역시 달서구 상인동,달서구,1,12,104,22
819,2021052900100476,2021년 5월 29일 19시,대구광역시 남구 대명동,남구,0,19,142,7
820,2021052900100505,2021년 5월 29일 20시,대구광역시 동구 지저동,동구,3,20,133,17
821,2021052900100506,2021년 5월 29일 20시,대구광역시 동구 효목동,동구,3,20,133,17
822,2021052900100507,2021년 5월 29일 20시,대구광역시 달서구 월성동,달서구,1,20,133,39
823,2021053000100008,2021년 5월 30일 00시,대구광역시 수성구 범어동,수성구,6,0,46,2
824,2021053000100144,2021년 5월 30일 12시,대구광역시 달서구 상인동,달서구,1,12,104,22
825,2021053000100179,2021년 5월 30일 13시,대구광역시 수성구 연호동,수성구,6,13,101,15
826,2021053100100114,2021년 5월 31일 09시,대구광역시 달서구 용산동,달서구,1,9,92,26
827,2021053100100144,2021년 5월 31일 10시,대구광역시 달서구 성당동,달서구,1,10,91,23
828,2021053100100225,2021년 5월 31일 13시,대구광역시 달서구 장동,달서구,1,13,101,26
829,2021053100100340,2021년 5월 31일 16시,대구광역시 남구 대명동,남구,0,16,159,11
830,2021053100100512,2021년 5월 31일 21시,대구광역시 서구 비산동,서구,5,21,118,11
831,2021053100100513,2021년 5월 31일 21시,대구광역시 북구 동천동,북구,4,21,118,14
832,2021060100100146,2021년 6월 1일 09시,대구광역시 달서구 상인동,달서구,1,9,92,26
833,2021060100100236,2021년 6월 1일 12시,대구광역시 달서구 월성동,달서구,1,12,104,22
834,2021060100100273,2021년 6월 1일 13시,대구광역시 달서구 진천동,달서구,1,13,101,26
835,2021060100100352,2021년 6월 1일 15시,대구광역시 달서구 월성동,달서구,1,15,152,28
836,2021060100100398,2021년 6월 1일 16시,대구광역시 동구 신기동,동구,3,16,159,26
837,2021060100100489,2021년 6월 1일 18시,대구광역시 달서구 두류동,달서구,1,18,177,47
838,2021060100100526,2021년 6월 1일 19시,대구광역시 북구 침산동,북구,4,19,142,28
839,2021060100100584,2021년 6월 1일 21시,대구광역시 달서구 감삼동,달서구,1,21,118,42
840,2021060100100610,2021년 6월 1일 22시,대구광역시 서구 비산동,서구,5,22,104,10
841,2021060200100041,2021년 6월 2일 06시,대구광역시 남구 이천동,남구,0,6,43,2
842,2021060200100204,2021년 6월 2일 11시,대구광역시 중구 포정동,중구,7,11,88,6
843,2021060200100205,2021년 6월 2일 11시,대구광역시 북구 읍내동,북구,4,11,88,21
844,2021060200100264,2021년 6월 2일 13시,대구광역시 달서구 본동,달서구,1,13,101,26
845,2021060200100340,2021년 6월 2일 15시,대구광역시 중구 동인동3가,중구,7,15,152,19
846,2021060200100485,2021년 6월 2일 18시,대구광역시 달서구 월암동,달서구,1,18,177,47
847,2021060200100579,2021년 6월 2일 21시,대구광역시 달성군 논공읍,달성군,2,21,118,5
848,2021060300100165,2021년 6월 3일 10시,대구광역시 수성구 신매동,수성구,6,10,91,20
849,2021060300100222,2021년 6월 3일 12시,대구광역시 남구 대명동,남구,0,12,104,12
850,2021060300100376,2021년 6월 3일 17시,대구광역시 달서구 이곡동,달서구,1,17,145,38
851,2021060300100422,2021년 6월 3일 18시,대구광역시 수성구 지산동,수성구,6,18,177,28
852,2021060300100426,2021년 6월 3일 18시,대구광역시 서구 평리동,서구,5,18,177,13
853,2021060300100514,2021년 6월 3일 20시,대구광역시 수성구 수성동1가,수성구,6,20,133,25
854,2021060300100515,2021년 6월 3일 20시,대구광역시 달서구 진천동,달서구,1,20,133,39
855,2021060300100516,2021년 6월 3일 20시,대구광역시 중구 동인동3가,중구,7,20,133,6
856,2021060300100563,2021년 6월 3일 21시,대구광역시 서구 평리동,서구,5,21,118,11
857,2021060300100615,2021년 6월 3일 22시,대구광역시 수성구 만촌동,수성구,6,22,104,20
858,2021060400100273,2021년 6월 4일 13시,대구광역시 서구 내당동,서구,5,13,101,8
859,2021060400100479,2021년 6월 4일 17시,대구광역시 남구 대명동,남구,0,17,145,12
860,2021060400100482,2021년 6월 4일 17시,대구광역시 달서구 두류동,달서구,1,17,145,38
861,2021060400100628,2021년 6월 4일 21시,대구광역시 북구 산격동,북구,4,21,118,14
862,2021060400100686,2021년 6월 4일 23시,대구광역시 서구 평리동,서구,5,23,54,1
863,2021060500100303,2021년 6월 5일 13시,대구광역시 달서구 진천동,달서구,1,13,101,26
864,2021060500100438,2021년 6월 5일 16시,대구광역시 달성군 유가읍,달성군,2,16,159,9
865,2021060500100439,2021년 6월 5일 16시,대구광역시 달서구 이곡동,달서구,1,16,159,42
866,2021060500100499,2021년 6월 5일 18시,대구광역시 달서구 상인동,달서구,1,18,177,47
867,2021060600100040,2021년 6월 6일 04시,대구광역시 동구 신천동,동구,3,4,18,3
868,2021060600100045,2021년 6월 6일 05시,대구광역시 수성구 수성동1가,수성구,6,5,29,6
869,2021060600100347,2021년 6월 6일 18시,대구광역시 달서구 상인동,달서구,1,18,177,47
870,2021060700100221,2021년 6월 7일 12시,대구광역시 달서구 송현동,달서구,1,12,104,22
871,2021060700100223,2021년 6월 7일 12시,대구광역시 달성군 다사읍,달성군,2,12,104,4
872,2021060700100329,2021년 6월 7일 15시,대구광역시 중구 남성로,중구,7,15,152,19
873,2021060700100425,2021년 6월 7일 17시,대구광역시 달서구 대곡동,달서구,1,17,145,38
874,2021060700100592,2021년 6월 7일 22시,대구광역시 서구 비산동,서구,5,22,104,10
875,2021060800100030,2021년 6월 8일 06시,대구광역시 서구 이현동,서구,5,6,43,11
876,2021060800100094,2021년 6월 8일 08시,대구광역시 수성구 만촌동,수성구,6,8,81,14
877,2021060800100462,2021년 6월 8일 18시,대구광역시 중구 남성로,중구,7,18,177,20
878,2021060800100499,2021년 6월 8일 19시,대구광역시 북구 고성동3가,북구,4,19,142,28
879,2021060800100528,2021년 6월 8일 20시,대구광역시 달서구 감삼동,달서구,1,20,133,39
880,2021060800100596,2021년 6월 8일 23시,대구광역시 수성구 두산동,수성구,6,23,54,12
881,2021060900100256,2021년 6월 9일 13시,대구광역시 동구 지저동,동구,3,13,101,19
882,2021060900100296,2021년 6월 9일 14시,대구광역시 북구 침산동,북구,4,14,127,21
883,2021060900100370,2021년 6월 9일 16시,대구광역시 동구 신서동,동구,3,16,159,26
884,2021060900100431,2021년 6월 9일 17시,대구광역시 달서구 진천동,달서구,1,17,145,38
885,2021061000100071,2021년 6월 10일 07시,대구광역시 북구 노원동3가,북구,4,7,47,9
886,2021061000100105,2021년 6월 10일 08시,대구광역시 남구 대명동,남구,0,8,81,11
887,2021061000100251,2021년 6월 10일 12시,대구광역시 수성구 수성동2가,수성구,6,12,104,24
888,2021061000100254,2021년 6월 10일 12시,대구광역시 북구 동천동,북구,4,12,104,13
889,2021061000100490,2021년 6월 10일 18시,대구광역시 달서구 용산동,달서구,1,18,177,47
890,2021061000100561,2021년 6월 10일 20시,대구광역시 중구 동인동4가,중구,7,20,133,6
891,2021061000100624,2021년 6월 10일 22시,대구광역시 달서구 장기동,달서구,1,22,104,24
892,2021061100100028,2021년 6월 11일 02시,대구광역시 남구 대명동,남구,0,2,19,1
893,2021061100100481,2021년 6월 11일 18시,대구광역시 북구 산격동,북구,4,18,177,28
894,2021061100100554,2021년 6월 11일 20시,대구광역시 동구 동호동,동구,3,20,133,17
895,2021061200100116,2021년 6월 12일 09시,대구광역시 달서구 대곡동,달서구,1,9,92,26
896,2021061200100369,2021년 6월 12일 15시,대구광역시 수성구 지산동,수성구,6,15,152,26
897,2021061200100452,2021년 6월 12일 17시,대구광역시 수성구 욱수동,수성구,6,17,145,28
898,2021061200100521,2021년 6월 12일 19시,대구광역시 중구 공평동,중구,7,19,142,3
899,2021061200100622,2021년 6월 12일 23시,대구광역시 수성구 상동,수성구,6,23,54,12
900,2021061300100425,2021년 6월 13일 20시,대구광역시 남구 봉덕동,남구,0,20,133,11
901,2021061300100426,2021년 6월 13일 20시,대구광역시 달서구 장기동,달서구,1,20,133,39
902,2021061300100445,2021년 6월 13일 21시,대구광역시 서구 비산동,서구,5,21,118,11
903,2021061400100176,2021년 6월 14일 10시,대구광역시 달서구 도원동,달서구,1,10,91,23
