,사고번호,사고일시,시군구,구,lat,long
1685,2021103100100076,2021년 10월 31일 09시,대구광역시 북구 복현동,북구,35.8939444,128.616235
1686,2021103100100120,2021년 10월 31일 11시,대구광역시 수성구 신매동,수성구,35.8355894,128.7095226
1687,2021103100100121,2021년 10월 31일 11시,대구광역시 달성군 다사읍,달성군,35.8582408,128.4623655
1688,2021103100100187,2021년 10월 31일 13시,대구광역시 달서구 대곡동,달서구,35.8078099,128.5191267
1689,2021103100100252,2021년 10월 31일 15시,대구광역시 동구 괴전동,동구,35.8728259,128.7336574
1690,2021103100100379,2021년 10월 31일 18시,대구광역시 중구 공평동,중구,35.8693098,128.5983097
1691,2021110100100070,2021년 11월 1일 07시,대구광역시 수성구 신매동,수성구,35.8373454,128.7134638
1692,2021110100100238,2021년 11월 1일 12시,대구광역시 수성구 범어동,수성구,35.8535433,128.6255748
1693,2021110100100303,2021년 11월 1일 14시,대구광역시 수성구 만촌동,수성구,35.8672964,128.6333691
1694,2021110100100347,2021년 11월 1일 15시,대구광역시 북구 구암동,북구,35.9292457,128.5534346
1695,2021110100100393,2021년 11월 1일 16시,대구광역시 달서구 용산동,달서구,35.857589,128.5296278
1696,2021110100100438,2021년 11월 1일 17시,대구광역시 동구 신암동,동구,35.8791915,128.6152274
1697,2021110100100549,2021년 11월 1일 20시,대구광역시 달서구 진천동,달서구,35.8109588,128.5258653
1698,2021110200100026,2021년 11월 2일 01시,대구광역시 서구 내당동,서구,35.8614629,128.5689387
1699,2021110200100216,2021년 11월 2일 11시,대구광역시 달서구 장기동,달서구,35.843515,128.5322466
1700,2021110200100316,2021년 11월 2일 14시,대구광역시 북구 침산동,북구,35.8862513,128.5882604
1701,2021110200100386,2021년 11월 2일 16시,대구광역시 달서구 호산동,달서구,35.8534251,128.4779874
1702,2021110200100478,2021년 11월 2일 18시,대구광역시 달서구 월성동,달서구,35.8365475,128.5190094
1703,2021110200100593,2021년 11월 2일 22시,대구광역시 수성구 두산동,수성구,35.839664,128.6239201
1704,2021110300100183,2021년 11월 3일 10시,대구광역시 남구 대명동,남구,35.8451185,128.5744797
1705,2021110300100292,2021년 11월 3일 13시,대구광역시 동구 각산동,동구,35.8738868,128.7153412
1706,2021110300100293,2021년 11월 3일 13시,대구광역시 수성구 범어동,수성구,35.8631648,128.6244502
1707,2021110300100425,2021년 11월 3일 17시,대구광역시 수성구 신매동,수성구,35.8395884,128.7139171
1708,2021110400100021,2021년 11월 4일 01시,대구광역시 수성구 지산동,수성구,35.8259102,128.6285859
1709,2021110400100128,2021년 11월 4일 08시,대구광역시 달서구 성당동,달서구,35.846459,128.5515838
1710,2021110400100184,2021년 11월 4일 10시,대구광역시 중구 삼덕동2가,중구,35.865608,128.603267
1711,2021110400100576,2021년 11월 4일 20시,대구광역시 달서구 본리동,달서구,35.8380004,128.5486761
1712,2021110400100589,2021년 11월 4일 21시,대구광역시 수성구 범어동,수성구,35.8573942,128.6254861
1713,2021110500100024,2021년 11월 5일 01시,대구광역시 중구 대신동,중구,35.8651618,128.5822717
1714,2021110500100124,2021년 11월 5일 08시,대구광역시 서구 평리동,서구,35.8682151,128.5633727
1715,2021110500100213,2021년 11월 5일 11시,대구광역시 달서구 대곡동,달서구,35.8071014,128.5204322
1716,2021110500100290,2021년 11월 5일 13시,대구광역시 북구 산격동,북구,35.905224,128.612076
1717,2021110500100328,2021년 11월 5일 14시,대구광역시 수성구 사월동,수성구,35.8377931,128.7207646
1718,2021110500100358,2021년 11월 5일 15시,대구광역시 수성구 만촌동,수성구,35.8571327,128.6446973
1719,2021110500100359,2021년 11월 5일 15시,대구광역시 달서구 월성동,달서구,35.831968,128.5313122
1720,2021110500100454,2021년 11월 5일 17시,대구광역시 수성구 범물동,수성구,35.8202909,128.6365314
1721,2021110500100457,2021년 11월 5일 17시,대구광역시 달서구 월성동,달서구,35.8337706,128.5311993
1722,2021110500100531,2021년 11월 5일 18시,대구광역시 달서구 상인동,달서구,35.8144979,128.5401878
1723,2021110500100532,2021년 11월 5일 18시,대구광역시 달서구 대곡동,달서구,35.8085705,128.5272104
1724,2021110500100610,2021년 11월 5일 20시,대구광역시 서구 비산동,서구,35.8808179,128.5717348
1725,2021110600100221,2021년 11월 6일 12시,대구광역시 남구 대명동,남구,35.8451185,128.5749191
1726,2021110600100299,2021년 11월 6일 14시,대구광역시 동구 중대동,동구,35.9821846,128.6360696
1727,2021110600100515,2021년 11월 6일 19시,대구광역시 동구 신암동,동구,35.8819476,128.6179619
1728,2021110600100516,2021년 11월 6일 19시,대구광역시 수성구 범물동,수성구,35.8177952,128.6399716
1729,2021110600100549,2021년 11월 6일 20시,대구광역시 달서구 상인동,달서구,35.8171267,128.5386473
1730,2021110600100550,2021년 11월 6일 20시,대구광역시 달서구 용산동,달서구,35.8555679,128.5280125
1731,2021110600100582,2021년 11월 6일 21시,대구광역시 동구 율하동,동구,35.8629134,128.6944703
1732,2021110600100583,2021년 11월 6일 21시,대구광역시 수성구 만촌동,수성구,35.8728393,128.6432843
1733,2021110600100585,2021년 11월 6일 21시,대구광역시 중구 삼덕동1가,중구,35.866841,128.598882
1734,2021110600100636,2021년 11월 6일 23시,대구광역시 중구 삼덕동1가,중구,35.867025,128.59967
1735,2021110700100318,2021년 11월 7일 16시,대구광역시 수성구 범어동,수성구,35.8579302,128.6357957
1736,2021110700100379,2021년 11월 7일 18시,대구광역시 수성구 만촌동,수성구,35.8766084,128.6452273
1737,2021110700100432,2021년 11월 7일 20시,대구광역시 달서구 상인동,달서구,35.807763,128.5564292
1738,2021110700100455,2021년 11월 7일 21시,대구광역시 달서구 죽전동,달서구,35.8526381,128.5371622
1739,2021110700100473,2021년 11월 7일 22시,대구광역시 달서구 성당동,달서구,35.843029,128.5529412
1740,2021110800100196,2021년 11월 8일 10시,대구광역시 동구 괴전동,동구,35.864896,128.7345662
1741,2021110800100236,2021년 11월 8일 11시,대구광역시 북구 관음동,북구,35.9382339,128.549244
1742,2021110800100277,2021년 11월 8일 12시,대구광역시 중구 동인동2가,중구,35.8669441,128.605904
1743,2021110800100374,2021년 11월 8일 15시,대구광역시 동구 율하동,동구,35.8639409,128.6932049
1744,2021110800100415,2021년 11월 8일 16시,대구광역시 동구 동호동,동구,35.8660745,128.7183198
1745,2021110800100537,2021년 11월 8일 18시,대구광역시 중구 남산동,중구,35.8578095,128.5858056
1746,2021110800100586,2021년 11월 8일 19시,대구광역시 달서구 신당동,달서구,35.8536369,128.4955876
1747,2021110800100671,2021년 11월 8일 22시,대구광역시 북구 동천동,북구,35.9335108,128.5617089
1748,2021110900100015,2021년 11월 9일 00시,대구광역시 달성군 구지면,달성군,35.6558882,128.4162799
1749,2021110900100021,2021년 11월 9일 01시,대구광역시 서구 평리동,서구,35.865856,128.5639737
1750,2021110900100220,2021년 11월 9일 11시,대구광역시 동구 율하동,동구,35.8630565,128.7010438
1751,2021110900100221,2021년 11월 9일 11시,대구광역시 수성구 두산동,수성구,35.8323648,128.6169478
1752,2021110900100251,2021년 11월 9일 12시,대구광역시 중구 동인동3가,중구,35.869487,128.6094127
1753,2021110900100349,2021년 11월 9일 15시,대구광역시 달서구 신당동,달서구,35.8514162,128.4993063
1754,2021110900100447,2021년 11월 9일 17시,대구광역시 서구 내당동,서구,35.8676694,128.5769984
1755,2021110900100448,2021년 11월 9일 17시,대구광역시 북구 매천동,북구,35.9002602,128.5421098
1756,2021110900100511,2021년 11월 9일 18시,대구광역시 달서구 두류동,달서구,35.856882,128.5671901
1757,2021110900100512,2021년 11월 9일 18시,대구광역시 달서구 감삼동,달서구,35.8497464,128.5447123
1758,2021110900100569,2021년 11월 9일 19시,대구광역시 북구 태전동,북구,35.9269077,128.5443394
1759,2021110900100604,2021년 11월 9일 20시,대구광역시 달성군 현풍읍,달성군,35.6931692,128.4445896
1760,2021111000100051,2021년 11월 10일 05시,대구광역시 달서구 송현동,달서구,35.8337321,128.5533147
1761,2021111000100067,2021년 11월 10일 06시,대구광역시 북구 고성동2가,북구,35.8791756,128.5872564
1762,2021111000100295,2021년 11월 10일 14시,대구광역시 동구 효목동,동구,35.874982,128.640265
1763,2021111000100296,2021년 11월 10일 14시,대구광역시 달서구 상인동,달서구,35.8086635,128.5515159
1764,2021111000100298,2021년 11월 10일 14시,대구광역시 달서구 호림동,달서구,35.8391368,128.4918405
1765,2021111000100338,2021년 11월 10일 15시,대구광역시 달서구 성당동,달서구,35.8387588,128.5568962
1766,2021111000100339,2021년 11월 10일 15시,대구광역시 달서구 신당동,달서구,35.8579998,128.494151
1767,2021111000100377,2021년 11월 10일 16시,대구광역시 수성구 지산동,수성구,35.8268145,128.6358869
1768,2021111000100416,2021년 11월 10일 17시,대구광역시 수성구 범어동,수성구,35.8509444,128.6377361
1769,2021111000100475,2021년 11월 10일 18시,대구광역시 달서구 도원동,달서구,35.8076047,128.5396301
1770,2021111000100611,2021년 11월 10일 22시,대구광역시 달성군 다사읍,달성군,35.8738046,128.4992697
1771,2021111100100018,2021년 11월 11일 01시,대구광역시 중구 삼덕동1가,중구,35.867011,128.598966
1772,2021111100100178,2021년 11월 11일 09시,대구광역시 북구 관음동,북구,35.9381824,128.5489065
1773,2021111100100200,2021년 11월 11일 10시,대구광역시 남구 대명동,남구,35.845108,128.5760765
1774,2021111100100270,2021년 11월 11일 12시,대구광역시 남구 대명동,남구,35.8468996,128.5768771
1775,2021111100100510,2021년 11월 11일 18시,대구광역시 달성군 다사읍,달성군,35.8772202,128.4784614
1776,2021111100100557,2021년 11월 11일 19시,대구광역시 달성군 유가읍,달성군,35.6934932,128.4608595
1777,2021111100100583,2021년 11월 11일 20시,대구광역시 중구 삼덕동1가,중구,35.866975,128.598934
1778,2021111200100050,2021년 11월 12일 05시,대구광역시 수성구 황금동,수성구,35.8472789,128.6242808
1779,2021111200100222,2021년 11월 12일 11시,대구광역시 북구 산격동,북구,35.8947916,128.611242
1780,2021111200100257,2021년 11월 12일 12시,대구광역시 동구 방촌동,동구,35.8755557,128.6682167
1781,2021111200100258,2021년 11월 12일 12시,대구광역시 동구 진인동,동구,35.9583697,128.7146156
1782,2021111200100411,2021년 11월 12일 16시,대구광역시 수성구 범어동,수성구,35.8570097,128.629258
1783,2021111200100453,2021년 11월 12일 17시,대구광역시 달서구 대천동,달서구,35.8150637,128.5205233
1784,2021111200100598,2021년 11월 12일 20시,대구광역시 동구 신서동,동구,35.8780201,128.7298784
1785,2021111300100018,2021년 11월 13일 00시,대구광역시 서구 이현동,서구,35.8787294,128.5448963
1786,2021111300100060,2021년 11월 13일 03시,대구광역시 수성구 범어동,수성구,35.8569075,128.6292754
1787,2021111300100143,2021년 11월 13일 09시,대구광역시 달서구 대곡동,달서구,35.8081968,128.5130871
1788,2021111300100144,2021년 11월 13일 09시,대구광역시 달서구 이곡동,달서구,35.8526812,128.5103436
1789,2021111300100415,2021년 11월 13일 16시,대구광역시 동구 지저동,동구,35.8952252,128.6411329
1790,2021111300100416,2021년 11월 13일 16시,대구광역시 서구 평리동,서구,35.863792,128.5533479
1791,2021111300100547,2021년 11월 13일 19시,대구광역시 달서구 감삼동,달서구,35.8447882,128.5436769
1792,2021111400100454,2021년 11월 14일 21시,대구광역시 달서구 도원동,달서구,35.8064771,128.5416599
1793,2021111500100116,2021년 11월 15일 08시,대구광역시 서구 이현동,서구,35.8712572,128.5464863
1794,2021111500100207,2021년 11월 15일 11시,대구광역시 중구 동산동,중구,35.8707822,128.5841739
1795,2021111500100279,2021년 11월 15일 13시,대구광역시 달성군 다사읍,달성군,35.874741,128.480131
1796,2021111500100310,2021년 11월 15일 14시,대구광역시 동구 효목동,동구,35.8749241,128.6394103
1797,2021111500100548,2021년 11월 15일 19시,대구광역시 달서구 대곡동,달서구,35.8029533,128.5304149
1798,2021111600100016,2021년 11월 16일 00시,대구광역시 동구 효목동,동구,35.8847051,128.6359687
1799,2021111600100209,2021년 11월 16일 10시,대구광역시 서구 평리동,서구,35.8795635,128.5670959
1800,2021111600100281,2021년 11월 16일 12시,대구광역시 달서구 갈산동,달서구,35.8378765,128.496703
1801,2021111600100415,2021년 11월 16일 16시,대구광역시 수성구 범어동,수성구,35.8576817,128.6319436
1802,2021111600100518,2021년 11월 16일 18시,대구광역시 수성구 범물동,수성구,35.8189435,128.6462609
1803,2021111600100519,2021년 11월 16일 18시,대구광역시 수성구 수성동2가,수성구,35.8572089,128.6173876
1804,2021111600100520,2021년 11월 16일 18시,대구광역시 달서구 두류동,달서구,35.8533587,128.5541661
1805,2021111700100147,2021년 11월 17일 09시,대구광역시 동구 신천동,동구,35.8673789,128.6227533
1806,2021111700100342,2021년 11월 17일 14시,대구광역시 동구 신기동,동구,35.866301,128.7016406
1807,2021111700100344,2021년 11월 17일 14시,대구광역시 북구 태전동,북구,35.9176033,128.5511944
1808,2021111700100385,2021년 11월 17일 15시,대구광역시 수성구 중동,수성구,35.8409317,128.6114176
1809,2021111700100476,2021년 11월 17일 17시,대구광역시 동구 신서동,동구,35.8735005,128.7253048
1810,2021111700100478,2021년 11월 17일 17시,대구광역시 수성구 황금동,수성구,35.8465318,128.6202732
1811,2021111700100481,2021년 11월 17일 17시,대구광역시 서구 내당동,서구,35.8619849,128.5506319
1812,2021111700100601,2021년 11월 17일 19시,대구광역시 남구 대명동,남구,35.8459262,128.5784478
1813,2021111800100020,2021년 11월 18일 01시,대구광역시 수성구 수성동4가,수성구,35.8634829,128.6179668
1814,2021111800100039,2021년 11월 18일 04시,대구광역시 수성구 신매동,수성구,35.8365064,128.7174767
1815,2021111800100249,2021년 11월 18일 12시,대구광역시 달서구 갈산동,달서구,35.8440672,128.5070761
1816,2021111800100276,2021년 11월 18일 13시,대구광역시 북구 구암동,북구,35.9306439,128.5626875
1817,2021111800100304,2021년 11월 18일 14시,대구광역시 달성군 가창면,달성군,35.7746146,128.6459988
1818,2021111800100335,2021년 11월 18일 15시,대구광역시 동구 효목동,동구,35.878233,128.637598
1819,2021111800100371,2021년 11월 18일 16시,대구광역시 수성구 지산동,수성구,35.827491,128.6338669
1820,2021111800100418,2021년 11월 18일 17시,대구광역시 수성구 범어동,수성구,35.8558269,128.6296416
1821,2021111800100420,2021년 11월 18일 17시,대구광역시 서구 비산동,서구,35.8884709,128.5675366
1822,2021111800100421,2021년 11월 18일 17시,대구광역시 달서구 용산동,달서구,35.8616442,128.5205159
1823,2021111800100518,2021년 11월 18일 19시,대구광역시 달서구 용산동,달서구,35.8586983,128.5211728
1824,2021111900100013,2021년 11월 19일 00시,대구광역시 중구 남일동,중구,35.861212,128.592612
1825,2021111900100281,2021년 11월 19일 13시,대구광역시 수성구 황금동,수성구,35.8419146,128.6235204
1826,2021111900100391,2021년 11월 19일 16시,대구광역시 수성구 범어동,수성구,35.8574386,128.6382375
1827,2021111900100393,2021년 11월 19일 16시,대구광역시 달서구 본동,달서구,35.8370676,128.5306838
1828,2021111900100458,2021년 11월 19일 17시,대구광역시 북구 읍내동,북구,35.9357295,128.5548683
1829,2021111900100564,2021년 11월 19일 19시,대구광역시 수성구 범물동,수성구,35.8179885,128.6400498
1830,2021111900100568,2021년 11월 19일 19시,대구광역시 달서구 본리동,달서구,35.8411803,128.536858
1831,2021111900100569,2021년 11월 19일 19시,대구광역시 북구 태전동,북구,35.9325554,128.5490121
1832,2021111900100632,2021년 11월 19일 21시,대구광역시 달서구 본리동,달서구,35.8419707,128.5362899
1833,2021111900100686,2021년 11월 19일 23시,대구광역시 달서구 이곡동,달서구,35.8552107,128.5075403
1834,2021112000100015,2021년 11월 20일 00시,대구광역시 북구 구암동,북구,35.9368649,128.5653368
1835,2021112000100085,2021년 11월 20일 06시,대구광역시 서구 비산동,서구,35.8792997,128.5736729
1836,2021112000100305,2021년 11월 20일 14시,대구광역시 중구 동성로3가,중구,35.8680383,128.5948107
1837,2021112000100339,2021년 11월 20일 15시,대구광역시 남구 대명동,남구,35.8459368,128.5800751
1838,2021112000100522,2021년 11월 20일 20시,대구광역시 달서구 용산동,달서구,35.8579996,128.5299093
1839,2021112100100023,2021년 11월 21일 01시,대구광역시 수성구 황금동,수성구,35.8429845,128.6231717
1840,2021112100100024,2021년 11월 21일 01시,대구광역시 달서구 성당동,달서구,35.8391715,128.5507678
1841,2021112100100041,2021년 11월 21일 02시,대구광역시 중구 삼덕동1가,중구,35.866441,128.5994634
1842,2021112100100050,2021년 11월 21일 04시,대구광역시 중구 삼덕동1가,중구,35.8671192,128.599847
1843,2021112100100226,2021년 11월 21일 14시,대구광역시 달서구 성당동,달서구,35.8393755,128.5528161
1844,2021112100100254,2021년 11월 21일 15시,대구광역시 서구 비산동,서구,35.8857673,128.5616215
1845,2021112100100374,2021년 11월 21일 18시,대구광역시 동구 신암동,동구,35.8857994,128.6325063
1846,2021112100100405,2021년 11월 21일 19시,대구광역시 달서구 본동,달서구,35.8372254,128.530826
1847,2021112200100073,2021년 11월 22일 06시,대구광역시 달성군 논공읍,달성군,35.7290228,128.4522948
1848,2021112200100175,2021년 11월 22일 10시,대구광역시 수성구 범어동,수성구,35.8525507,128.623651
1849,2021112200100337,2021년 11월 22일 14시,대구광역시 수성구 황금동,수성구,35.8443545,128.6191976
1850,2021112200100368,2021년 11월 22일 15시,대구광역시 달서구 진천동,달서구,35.8129044,128.524558
1851,2021112200100499,2021년 11월 22일 18시,대구광역시 수성구 범어동,수성구,35.8614944,128.6398661
1852,2021112200100500,2021년 11월 22일 18시,대구광역시 수성구 중동,수성구,35.8490874,128.6110408
1853,2021112300100111,2021년 11월 23일 08시,대구광역시 북구 팔달동,북구,35.8989144,128.5465514
1854,2021112300100176,2021년 11월 23일 10시,대구광역시 북구 칠성동1가,북구,35.8757295,128.6013999
1855,2021112300100235,2021년 11월 23일 12시,대구광역시 남구 대명동,남구,35.847545,128.5801055
1856,2021112300100296,2021년 11월 23일 14시,대구광역시 달서구 호산동,달서구,35.8522289,128.4857565
1857,2021112300100357,2021년 11월 23일 16시,대구광역시 수성구 지산동,수성구,35.8343638,128.6296674
1858,2021112300100505,2021년 11월 23일 19시,대구광역시 달성군 화원읍,달성군,35.7985672,128.4962979
1859,2021112300100506,2021년 11월 23일 19시,대구광역시 달성군 구지면,달성군,35.6488936,128.4339766
1860,2021112400100051,2021년 11월 24일 06시,대구광역시 달성군 현풍읍,달성군,35.6999326,128.4522964
1861,2021112400100101,2021년 11월 24일 08시,대구광역시 남구 대명동,남구,35.8480952,128.5798575
1862,2021112400100102,2021년 11월 24일 08시,대구광역시 서구 평리동,서구,35.8718807,128.5601725
1863,2021112400100456,2021년 11월 24일 18시,대구광역시 수성구 지산동,수성구,35.8218694,128.6331804
1864,2021112400100521,2021년 11월 24일 20시,대구광역시 달서구 진천동,달서구,35.8119101,128.525331
1865,2021112500100066,2021년 11월 25일 06시,대구광역시 중구 남산동,중구,35.8634831,128.5824716
1866,2021112500100084,2021년 11월 25일 07시,대구광역시 북구 동천동,북구,35.9370304,128.5584911
1867,2021112500100160,2021년 11월 25일 09시,대구광역시 남구 대명동,남구,35.8485849,128.5759806
1868,2021112500100191,2021년 11월 25일 10시,대구광역시 달서구 송현동,달서구,35.837262,128.5561391
1869,2021112500100192,2021년 11월 25일 10시,대구광역시 북구 침산동,북구,35.8909438,128.5866696
1870,2021112500100345,2021년 11월 25일 14시,대구광역시 달서구 본리동,달서구,35.8421512,128.541512
1871,2021112500100383,2021년 11월 25일 15시,대구광역시 중구 대신동,중구,35.8728035,128.579567
1872,2021112500100428,2021년 11월 25일 16시,대구광역시 달서구 본리동,달서구,35.8404765,128.5380463
1873,2021112500100482,2021년 11월 25일 17시,대구광역시 남구 대명동,남구,35.8383728,128.6033236
1874,2021112500100608,2021년 11월 25일 20시,대구광역시 달서구 감삼동,달서구,35.8435226,128.5436868
1875,2021112600100012,2021년 11월 26일 00시,대구광역시 동구 신기동,동구,35.8694814,128.7056543
1876,2021112600100144,2021년 11월 26일 08시,대구광역시 동구 지묘동,동구,35.9446604,128.6291211
1877,2021112600100219,2021년 11월 26일 10시,대구광역시 달서구 이곡동,달서구,35.8571797,128.5153202
1878,2021112600100288,2021년 11월 26일 12시,대구광역시 서구 평리동,서구,35.8684453,128.5560889
1879,2021112600100355,2021년 11월 26일 14시,대구광역시 수성구 범어동,수성구,35.858561,128.6224243
1880,2021112600100443,2021년 11월 26일 16시,대구광역시 수성구 만촌동,수성구,35.8538002,128.6541033
1881,2021112600100641,2021년 11월 26일 19시,대구광역시 남구 대명동,남구,35.8364037,128.6046601
1882,2021112600100723,2021년 11월 26일 22시,대구광역시 달서구 본리동,달서구,35.8399736,128.5310871
1883,2021112700100045,2021년 11월 27일 04시,대구광역시 달서구 죽전동,달서구,35.8516811,128.5411045
1884,2021112700100046,2021년 11월 27일 04시,대구광역시 달서구 신당동,달서구,35.8555023,128.4941222
1885,2021112700100061,2021년 11월 27일 06시,대구광역시 달성군 화원읍,달성군,35.8049116,128.49688
1886,2021112700100182,2021년 11월 27일 11시,대구광역시 달서구 이곡동,달서구,35.8554149,128.506501
1887,2021112700100222,2021년 11월 27일 12시,대구광역시 수성구 범어동,수성구,35.857165,128.6362262
1888,2021112700100355,2021년 11월 27일 15시,대구광역시 북구 태전동,북구,35.9188952,128.5476082
1889,2021112700100391,2021년 11월 27일 16시,대구광역시 동구 신천동,동구,35.8738667,128.6129852
1890,2021112700100392,2021년 11월 27일 16시,대구광역시 북구 노원동1가,북구,35.890137,128.5804895
1891,2021112700100529,2021년 11월 27일 19시,대구광역시 북구 칠성동1가,북구,35.8760954,128.6052608
1892,2021112800100211,2021년 11월 28일 13시,대구광역시 달서구 감삼동,달서구,35.8495565,128.5468013
1893,2021112800100302,2021년 11월 28일 16시,대구광역시 중구 봉산동,중구,35.8685898,128.598194
1894,2021112800100472,2021년 11월 28일 22시,대구광역시 달서구 본리동,달서구,35.8420841,128.538303
1895,2021112900100087,2021년 11월 29일 07시,대구광역시 달서구 장동,달서구,35.8434374,128.5146038
1896,2021112900100131,2021년 11월 29일 08시,대구광역시 수성구 범어동,수성구,35.8650911,128.6266165
1897,2021112900100132,2021년 11월 29일 08시,대구광역시 달서구 송현동,달서구,35.8331754,128.5540124
1898,2021112900100190,2021년 11월 29일 10시,대구광역시 수성구 파동,수성구,35.8228072,128.6090994
1899,2021112900100222,2021년 11월 29일 11시,대구광역시 남구 대명동,남구,35.8350181,128.6056625
1900,2021112900100285,2021년 11월 29일 13시,대구광역시 달서구 상인동,달서구,35.8166415,128.5396328
1901,2021112900100377,2021년 11월 29일 15시,대구광역시 남구 봉덕동,남구,35.8385811,128.5987614
1902,2021112900100553,2021년 11월 29일 19시,대구광역시 동구 신기동,동구,35.8703196,128.7035688
1903,2021112900100554,2021년 11월 29일 19시,대구광역시 북구 산격동,북구,35.9007109,128.596285
1904,2021112900100555,2021년 11월 29일 19시,대구광역시 서구 비산동,서구,35.868532,128.5710888
1905,2021112900100556,2021년 11월 29일 19시,대구광역시 북구 읍내동,북구,35.9337355,128.5524802
1906,2021113000100019,2021년 11월 30일 01시,대구광역시 중구 삼덕동1가,중구,35.867042,128.598969
1907,2021113000100189,2021년 11월 30일 09시,대구광역시 남구 대명동,남구,35.8333615,128.6007405
1908,2021113000100227,2021년 11월 30일 10시,대구광역시 서구 내당동,서구,35.8603301,128.5637168
1909,2021113000100467,2021년 11월 30일 17시,대구광역시 수성구 지산동,수성구,35.8250623,128.6316985
1910,2021113000100519,2021년 11월 30일 18시,대구광역시 달서구 성당동,달서구,35.8413117,128.5468236
1911,2021113000100627,2021년 11월 30일 21시,대구광역시 달서구 본리동,달서구,35.8374083,128.5445888
1912,2021120100100011,2021년 12월 1일 00시,대구광역시 북구 침산동,북구,35.8823802,128.5955529
1913,2021120100100077,2021년 12월 1일 07시,대구광역시 수성구 범어동,수성구,35.8523909,128.6255239
1914,2021120100100115,2021년 12월 1일 08시,대구광역시 북구 복현동,북구,35.9007757,128.6186088
1915,2021120100100158,2021년 12월 1일 09시,대구광역시 달서구 진천동,달서구,35.8098085,128.5314973
1916,2021120100100312,2021년 12월 1일 14시,대구광역시 수성구 두산동,수성구,35.8396442,128.6238988
1917,2021120100100424,2021년 12월 1일 17시,대구광역시 남구 봉덕동,남구,35.8325696,128.6010103
1918,2021120100100488,2021년 12월 1일 18시,대구광역시 달서구 상인동,달서구,35.8189951,128.5335972
1919,2021120100100491,2021년 12월 1일 18시,대구광역시 중구 동인동4가,중구,35.8693034,128.6122734
1920,2021120100100492,2021년 12월 1일 18시,대구광역시 달서구 신당동,달서구,35.8555085,128.4956278
1921,2021120100100541,2021년 12월 1일 19시,대구광역시 달서구 성당동,달서구,35.8415844,128.5528697
1922,2021120100100543,2021년 12월 1일 19시,대구광역시 북구 연경동,북구,35.9435332,128.6180861
1923,2021120200100256,2021년 12월 2일 12시,대구광역시 북구 태전동,북구,35.9284311,128.5476644
1924,2021120200100395,2021년 12월 2일 16시,대구광역시 서구 내당동,서구,35.8625933,128.5556788
1925,2021120200100436,2021년 12월 2일 17시,대구광역시 북구 읍내동,북구,35.9362567,128.5490579
1926,2021120200100590,2021년 12월 2일 21시,대구광역시 달서구 신당동,달서구,35.8418961,128.5366299
1927,2021120300100075,2021년 12월 3일 06시,대구광역시 북구 서변동,북구,35.9077025,128.5822865
1928,2021120300100211,2021년 12월 3일 09시,대구광역시 달서구 용산동,달서구,35.8587013,128.5223305
1929,2021120300100312,2021년 12월 3일 12시,대구광역시 북구 칠성동2가,북구,35.8857627,128.5856896
1930,2021120300100350,2021년 12월 3일 13시,대구광역시 남구 대명동,남구,35.8320174,128.6020256
1931,2021120300100525,2021년 12월 3일 17시,대구광역시 달서구 성당동,달서구,35.8423352,128.5479833
1932,2021120300100579,2021년 12월 3일 18시,대구광역시 남구 봉덕동,남구,35.8308609,128.6025653
1933,2021120300100629,2021년 12월 3일 19시,대구광역시 수성구 만촌동,수성구,35.8673756,128.6357683
1934,2021120300100630,2021년 12월 3일 19시,대구광역시 북구 서변동,북구,35.9208406,128.5991167
1935,2021120300100668,2021년 12월 3일 20시,대구광역시 달성군 논공읍,달성군,35.7297723,128.4476498
1936,2021120400100069,2021년 12월 4일 06시,대구광역시 서구 내당동,서구,35.8638517,128.5717135
1937,2021120400100171,2021년 12월 4일 11시,대구광역시 북구 복현동,북구,35.8968901,128.6156634
1938,2021120400100248,2021년 12월 4일 13시,대구광역시 동구 중대동,동구,35.9844966,128.6358716
1939,2021120400100309,2021년 12월 4일 15시,대구광역시 동구 신암동,동구,35.8791792,128.6301187
1940,2021120400100334,2021년 12월 4일 16시,대구광역시 달서구 이곡동,달서구,35.8501864,128.5143351
1941,2021120400100375,2021년 12월 4일 17시,대구광역시 달성군 논공읍,달성군,35.7306934,128.446053
1942,2021120500100022,2021년 12월 5일 01시,대구광역시 중구 삼덕동1가,중구,35.8656273,128.5985202
1943,2021120500100032,2021년 12월 5일 02시,대구광역시 중구 삼덕동1가,중구,35.8648528,128.5978774
1944,2021120500100081,2021년 12월 5일 08시,대구광역시 북구 관음동,북구,35.945688,128.5444824
1945,2021120500100280,2021년 12월 5일 16시,대구광역시 수성구 만촌동,수성구,35.8715892,128.6364261
1946,2021120600100037,2021년 12월 6일 06시,대구광역시 달서구 성당동,달서구,35.8388002,128.5516182
1947,2021120600100054,2021년 12월 6일 07시,대구광역시 수성구 범물동,수성구,35.8224779,128.6413852
1948,2021120600100095,2021년 12월 6일 08시,대구광역시 달서구 송현동,달서구,35.8286175,128.5529295
1949,2021120600100157,2021년 12월 6일 10시,대구광역시 달성군 다사읍,달성군,35.8588456,128.4637172
1950,2021120600100485,2021년 12월 6일 19시,대구광역시 북구 구암동,북구,35.9437287,128.5581375
1951,2021120600100532,2021년 12월 6일 21시,대구광역시 북구 동천동,북구,35.9426529,128.5634236
